type,review,star,date,site,score
오뚜기 진라면,"빠른 배송 좋은 제품 감사해요가격비교사이트를 거쳐서 여기저기 알아보다가 이 제품을 알게되었읍니다. 예전에 구매했던것보다 싸고 평도 좋아서 고민은 조금만 하고 선택하게 되었읍니다. 역시 선택은 틀리지 않았고, 빠른 배송에 만족하게 되었읍니다. 제품 포장도 괜찮아 좋았습니다.앞으로도 계속 좋은 제품 보다싸게 계속 제공해 주셨으면 합니다. 가능하면 이쪽에서 구매하고 싶습니다. 많이 파시기 바랍니다.",평점5,200313,G마켓,4.0
오뚜기 진라면,이 제품이 없어서 더 비싼걸로 주셨어요....판매자에게 미안하기도 하고....어째든 그 서비스 정신이 최고입니다. 많이 파시고 이걸로 손해 안보길 원하지만 일단 손해봤으니 미안하기도 하고...하지만 품절된 제품을 올려놨으니...어쩌겠어요...앞으로 제품관리를 철저히 하시면 좋을듯요.,평점5,200422,옥션,3.25
오뚜기 진라면,"라면은 진라면
말이 필요할까요~
많이 쟁겨두고 먹는편입니다
라면먹고싶을땐 ㅋ ㅋ ㅋ
언제 먹어도 맛있어요
파송송 개란탁,
급하게 요리해 먹을께 없을때 김치만 있으면 맛있게 먹을수 있어 좋습니다.
다양한 요리로 활용할수 있어 좋아요",평점5,200324,SSG닷컴,2.6666666666666665
오뚜기 진라면,"주)에스에스지닷컴
(주)에스에스지닷컴은 SSG.COM 실시간 항공권 서비스의 통신판매중개자로서 거래 당사자가 아니며, 입점 판매사가 등록한 상품 정보 및 거래에 대해 책임을 지지 않습니다.
대표자: 최우정|사업자등록번호: 870-88-01143
통신판매업 신고번호: 제2020-서울종로-1154호 사업자정보 확인
개인정보관리책임자: 김낙호|주소: 서울특별시 종로구 우정국로 26
호스팅서비스 사업자 : (주)에스에스지닷컴

*소비자피해보상보험 가입 사실 확인: (주)에스에스지닷컴
고객님은 안전거래를 위해 현금 등으로 결제 시 저희 쇼핑몰에서 가입한 구매 안전 서비스 소비자 피해보상보험 서비스를 이용하실 수 있습니다.
* 보상대상: 미배송, 반품/환불 거부, 쇼핑몰부도",평점5,200816,SSG닷컴,3.3333333333333335
오뚜기 진라면,아주 빨리 왔어요 바로 담날 오전에 띵동!글루텐함유량이 높다고하지만전 그냥 진라면이 제일 만만하고 좋아요 신라면보다 진라면. 특수 라면들도 좋지만 일반적인 보통의 라면들 중에선 진라면이 호불호없이 좋은 맛이고어떤 부가재료와도 튀는것 없이 잘 어울립니다.,평점5,221021,11번가,4.5
오뚜기 진라면,G마켓 몇년을 시켰는데 이번같은 경우 처음이네요.가끔 다른제품과 묶음배송되기는 하지만 라면과 물티슈 100매 10개를 같이 넣어 보내셨네요.항상 주문하면 라면은 40개 한박스로 왔었는데 유통기한도 길었구요. 이렇게 유통기한이 썪여서 온것두 그렇고 라면 몇개 부셔졌어요. 반품하기 그래서 먹기는 하지만 이건 아닌거 같습니다.,평점3,220414,G마켓,0.0
오뚜기 진라면,든든합니다.돈은 내돈내지만 이렇게 물건살수있어 감사 행복합니다 물건포장부터.택배사에 기사님공로에 더욱감사하고 또 글올려주신분들 덕에 쉽게 결정하게해주신 댁글소비자글감사감사 올2202화이팅!!~^^올해 어렵지만 더욱힘네셔요대한민국화이팅~!,평점5,220217,G마켓,4.8
오뚜기 진라면,잘 받았습니다. 기존에 먹던 라면이 다 되어서 구매하게 되었습니다. 배송은 아주 빠른 편이고 포장은 약간 불안하게 조금만 젖히면 안이 보여서 좀 그렇네요. 하지만 제품교체는 어려워 보입니다. 유통기한은 넉넉한 것 같습니다.,평점4,220222,옥션,2.5
오뚜기 진라면,"너무 맛있어요♠ 너무너무 즐거운 에너지를 주는 제품~
완전 맛있고..완전 사랑스런 맛~^^ 행복한 하루를 선물해 주니까 매일 먹고 싶을 정도랍니다~ 어찌나 내 입에 딱 맞는지 맛 최고!!즐겨 찾고 싶은 제품입니다! 맛있게 먹고 마니아가 되어버렸어요^^호호",평점5,210306,SSG닷컴,4.285714285714286
오뚜기 진라면,"언제부턴가 라면을 구입할땐 기본이 되는 진라면 매운맛. 라면이 떨어지면 기본으로 진라면 1개와 그외 다른 맛을 하나 고릅니다.
이젠 넘 익숙해서 가끔 다른 종류의 라면을 먹으면 뭐가 빠진거같은 ~ 원픽이 되어버렸네요. 칼칼하고 개운한 맛. 강추입니다.",평점5,220208,SSG닷컴,5.0
오뚜기 진라면,월요일 저녁에 주문했는데 화요일 아침에 배송받았습니다. 일단 배송은 만점이고요~ 진라면 매운맛은 언제나 진리입니다. 면을 먼저 건진 다음에 국물에 계란 휘리릭 풀어서 계란 국물을 건져 놓은 면 위에 부어서 먹으면 참 맛있다는 사실~ 인플레이션 심한 시기에 한 봉에 400원도 안되게 살 수 있다는 것이 감사하고요~,평점5,220524,G마켓,2.5
오뚜기 진라면,"리뷰 쓰기
이전 페이지
코카콜라 1.8L
코카콜라 1.8L
본 리뷰 작성 건은 별도 SSG MONEY가 지급되지 않습니다.
(이번 달 이마트 계열 20건 초과)

.
!
고객님의 리뷰가 다른 고객들에게
!",평점5,200924,SSG닷컴,0.0
오뚜기 진라면,라면은 평범한게 제일 좋습니다. 개인별 기호에 따라 그날 그날 상황에 따라 같이 먹는 사람이 누구냐에 따라 파와 콩나물을 왕창 넣고 해장라면으로 먹어도 좋고 카레나 후추 등을 첨가해서 변화를 줘도 좋고 소시지나 햄과 치즈를 넣고 먹어도 좋고 거기에 딱입니다.,평점5,220523,G마켓,5.0
오뚜기 진라면,우선 배송은 매우 빠릅니다. 25일 토요일 오전에 주문해서 월요일 27일 오후에 잘 받았구요. 포장은 자체 상자외에 스마트배송 상자에 들어있어 훼손되지 않고 잘 도착했습니다. 진라면 덕후는 아니지만 항상 애용합니다. 유통기한 22.6.20일자로 아주 최근 제조상품이군요. 가격도 크리스마스 중복쿠폰으로 아주 저렴하게 구입했구요. 포장배송도 모두 맘에 듭니다.,평점5,211227,옥션,3.3333333333333335
오뚜기 진라면,"쿠폰 활용하여 저렴하게 구매했어요. 스마일 배송이라 빠르고 포장또한 아까우리만큼 고급진 스마일박스에 왔어요. 유통기간도 금년10월2일로 길고, 맛은 항상 먹는거라 좋구요. 이번엔 매운맛도 구매했어요.
여러번 재구매해서 먹고 있어요.",평점5,200530,옥션,5.0
오뚜기 진라면,아 진라면 장사 이렇게 하실건가요. 박스에서 라면 꺼냈는데 안에 강아지가 있네요. ㅠ 저희집 애인데 너무 귀엽죠 아 너무 귀엽습니다 넘 귀엽고요.저희집 막내에요 넘 귀엽죠 진짜ㅠ 강아지 모델 쓰실 생각 없으신가요 박스에서 라면 다 꺼내니까 저렇게 쏙 들어가 있는 거예요. 다들 진라면 드세요. 아이가 박스를 참 좋아해요,평점5,211118,G마켓,2.0
오뚜기 진라면,"집에 떨어지지않게 구비해두는것중 하나예요.
장기화된 코로나와 겨울방학으로 삼남매가 집에있는시간이 많아져 먹을거 떨어지면 안되거든요. 배송 빠르고 포장 깔끔하고 맛있게 잘먹고있어요ㅎ 물론 떨어지지않게 또 재구매 할거고요ㅎ",평점5,210131,SSG닷컴,2.75
오뚜기 진라면,"딜이 떠서 주저없이 주문했네요..사실 40개가 좀 많다싶긴 했는데..시댁에 드리고 친정에 드리고 나눠먹으면 금방 먹을 것 같아서 주문했어요~없으면 안 먹게될줄 알고 안 샀었는데..편의점에 가서라도 사서 먹게 되더라구요 ㅋㅋ그래서 이왕이면 저렴할 때 쟁여두려고~~유통기한도 넉넉하네요..친정, 시댁 안 나눠줘도 유통기한까진 먹을 수 있을 것 같아요 ㅎㅎ",평점5,210415,G마켓,4.0
오뚜기 진라면,"예전엔 진라면이 싸고 맛없는 라면이였는데 요즘 맛있어졌다길래 구입했어요
남편도 처음엔 맛없는라면 왜 샀냐고하더니 한번먹고나서는 맛있다고 또 끓여달라고합니다 면발이 꼬들꼬들해서 잘 불지도않고 계란넣어서 먹었더니 맛있네요",평점5,221004,SSG닷컴,4.0
오뚜기 진라면,"저는 진라면 파는 아니지만, 어머니께서는 이 제품만 찾으세요. 매운 것 잘 못 드시지만 라면은 진라면 매운맛 정도가 딱 좋다고 하시더라구요. 떡 살짝 넣고 떡라면으로 제가 항상 끓여 드리고 있는데, 전단행사로 나와서 샀어요",평점5,220308,이마트몰,4.0
오뚜기 진라면,"처음 배송해봤는데, 너무 만족스러워요~
식품 같은 건 유통기한이 짧거나 덜 싱싱하거나 겉 포장지가 더럽거나 하지 않을까.. 또 라면은 내용물이 조금 부서져있지 않을까 걱정됐는데, 너무 싱싱하고 좋은 상품으로 골라서 가져다주신 거 같아 만족스러워요.
앞으로 자주 이용하려고요~",평점5,210420,롯데마트,3.6666666666666665
오뚜기 진라면,평소에 즐겨먹는 라면을 아주 저렴한 가격에 잘 구매했습니다. 유통기한도 올해 9월까지로 꽤 넉넉하네요. 진라면 평소에 대형마트 온라인 배송으로 자주 시켜먹었는데 이렇게 구매하는게 훨씬 저렴합니다. 넉넉하게 쟁여두니 마음이 든든하네요.,평점5,200428,하이식자재마트,4.333333333333333
오뚜기 진라면,계속적 이제품만구매해먹고있습니다..가격대비맛이ㅈ 있습니다. 몇년전엔 맛이없었어요 사실. 허나 2~3년전부터 뭐를 첨가했는지 글구 포장지를 산뜻하게바꿔지면서 맛또한 부드럽고감칠맛으로바꿔졌어요.저의 감으로는.맛있게 먹겠습니다.,평점4,210107,11번가,4.666666666666667
오뚜기 진라면,라면은 온리 오뚜기만 먹는데 (예전에 진라면 맛없다고 안먹었었던 한심한 사람 여기..) 진라면 먹다가 한동안 오동통면이 핫해지면서 그거만 먹다가 최근에 다시 먹었는데 파넣고 먹으면 진짜 꿀맛이에요ㅠㅠ (속 완전 풀립니다),평점5,201222,SSG닷컴,2.0
오뚜기 진라면,맛있는 라면입니다. 꼬들꼬들 약간 매운맛의 맛있는 라면이라 상비약처럼 늘 준비해 놓고 있습니다. 가끔은 라면이 먹고 싶거나 밥챙겨먹기 귀찮아 간단히 식사를 대신하고 싶을때 끓여먹으면 맛있어요. 파와 청양고추1개 달걀1개를 넣으면 맛이 더 좋아집니다.,평점5,200311,SSG닷컴,3.6666666666666665
오뚜기 진라면,"늘 먹는 진라면~ 두봉지샀어요~ 싸게 잘샀어요~^^
분량의 물을 데운후, 전자렌지 용기에 라면과 스프를 넣고 데운물을 붓고 전자렌지에 3분~3분30초정도 돌리면 꼬들꼬들 쫄깃쫄깃한 라면이 완성된답니다~ 특히 여름철 더울데 불을 사용하지않고 이렇게 요리하면 좋아요~",평점5,220814,이마트몰,3.5
오뚜기 진라면,"진라면이 제품에 대한 노력을 많이 해서 맛을 더 발전시킨건가요? 남편도 아주 맛나게 드셨어요^^. 신라면 아니면 안먹는 남편도.. 진짜 맛있어졌어요. 좋은 상품, 집에 꼭 필요한 제품을 엄청 싸게 판매해주셔서 너무너무 죄송하고 감사합니다. 유통기한도 길어요. 스마일배송 진짜 좋네요. 잘 먹을게요",평점5,211125,G마켓,4.333333333333333
오뚜기 진라면,"가성비 하면 진라면이죠! 저희집은 항상 신라면만 먹다가 맛이 바뀐 이후로 진라면만 먹는데 신라면보다 항상 천원가량이나 더 저렴하고 그래서 너무 좋아요!!

반숙계란 좋아하는데 이런 얇은 면발 라면은 계란을 풀어서 먹는게 고소하고 맛있더라구요 ㅎㅎ 진짜 짱이에요 마트에서 구입하지않아도 집에서 바로바로 배송 받을 수 있으니까 편리하기두하구요!",평점5,200627,롯데마트,4.0
오뚜기 진라면,택배비가 붙는거에 좀 아쉽긴해도 저렴히 살수 있어 좋았는데 유통기한보고 왕짜증.. 5월 25일에 받았는데 7월 13일까지 40개를 먹으라니.. 유통기한 얼마안남은거 싸게 넘겨받은거네.. 그럼 가격을 더 내리던가 기분나쁘게 우쒸..기한 얼마안남은거 알았음 안샀지!,평점3,210528,jbtown,1.0
오뚜기 진라면,역시 진라면은 맛있습니당오래 먹어도 자주 먹어도 질리지 않고 맛있어요남편은 진라면 매운맛 저는 진라면 순한맛 좋아하는데매운만 순한맛 1개씩 섞어서 끓이면 더더 맛있어요라면을 좋아해서 매번 종류별로 박스째 구매하고 있습니다박스로 쟁여놓아도 금방 먹더라구요배송도 안전하고 빠른 배송 잘 받았구요박스째 구매하면 가격도 많이 저렴하더라구요입맛 없을때도 밤에 야식으로도 역시 라면만한게 없더라구요간편하고 맛있고..,평점5,220803,11번가,4.0
오뚜기 진라면,2층까지 배송은 커녕 물건들로 계단 입구를 막아 사람 지나가지도 못하게 만들어 놓습니다한 두번이 아니예요어떻게 되었는지 박스는 터지고 밟았는지 형태도 찌그러져 있구요기사 딸린다고 이런 사이코들로 채우면 안 되죠교환해 주세요,평점4,211127,G마켓,2.0
오뚜기 진라면,"라면자체는 문제없고 배송도 빨랐지만 저렴하게 판매하는것처럼 쿠폰행사하고 가격은 올렸던건지..
마트가보니 쿠폰행사없이 20봉에 8910원이던데 여기서쿠폰다쓰고40봉에구매한가격이..마트개당가격하고 같네요? 그냥 마트에서 20봉살껄 그랬나봐요..",평점1,211009,옥션,0.0
오뚜기 진라면,"주문한 바로 다음날 받았어요.(화요일 오전 9시 주문->수요일 오후 2시 도착)
유통기한은 9월17일까지로 5달 넘게 남은거로 보내주셨고, 내용물이 부서지거나 오염되지 않게 배달해 주셨답니다.
택배기사분께서 도착알림카톡과 함께, 별도로 현관앞 택배도착사진까지 문자로 보내주셔서 너무 감사했어요.",평점5,200408,하이식자재마트,2.25
오뚜기 진라면,"오뚜기라면으로 갈아탄지 오래~~ 처음엔 싱거운 느낌이 많았는데 지금은 익숙해져서 인지 맛나네요
근데 미국에서 먹는 진라면이 더 매운 것은 왜 그럴까요? 만드는 공장이 다른걸까요?
그래서 그런지 미국에서 먹은 진라면이 더 맛나게 느껴져요",평점5,210721,SSG닷컴,2.0
오뚜기 진라면,"찢어진 비닐에 대충 쑤셔넣은듯한 ..
그나마 비닐에 담겨있는건 다행이고
비닐은 한장밖에 없었는지 안담기는
몇가지는 그냥 밖에 두고가셨더라구요.
동네 마트에서 배송시켜도 이렇게는
안옵니다.
예상 배송시간보다 한시간정도 늦어진다고
연락와서 외출했다 돌아오니 아파트 복도에
널부러져있는데 상당히 불쾌했습니다.
배송에 신경 써주시길 바랍니다.",평점4,211031,Homeplus,2.0
오뚜기 진라면,"물건 잘 받았습니다. 시간이 다 되어도 도착했다는 연락이 없어 문밖에 나가보니 이미 도착,냉동식품은 조금 녹아있더라구요. 물건받은지 3시간 된 지금 까지 배송완료됐다는 톡톡은 없습니다ㅠㅠ 저번 배송을 보니 야채들이 싱싱해서 일부러 농협배송을 했는데 이번에 온 실속배는....! 뽁뽁이로 포장되어있으니 곰팡이는 안보여서 판매했겠지만 다음부터는 직접 방문해서 구매해야될 것 같습니다ㅠㅜㅜ
토마토, 무, 가지는 싱싱하고 좋습니다!",평점5,220321,농협하나로마트,3.2
오뚜기 진라면,"라면을 즐겨 먹습니다. 입맛이 없다보니 밥 해먹기도 귀찮고.. 라면 하나로 한 끼 떼우는 것도 나쁘지 않은 것 같습니다. 예전에는 ㅅ라면, ㅊㄲ라면을 즐겨 먹었는데요. 요즘 물가가 안 오른 게 없어서 라면 값도 올라서 무엇을 살까 하다가 진라면 40봉이 저렴하고 유통기한도 2023년 3월까지여서 넉넉히 먹을 수 있습니다.특히 배송이 엄청 빠릅니다. 단 하루만에 광속배송입니다.강추합니다. 맛있어서 진짜 감동했네요.",평점5,221104,11번가,3.5
오뚜기 진라면,코로나바이러스 때문이 쟁여두려고 구매했어요 요즘 물건들이 너무 빨리 품절이네요..물건있을때 간신히 구매했네요 진라면을 좋아해서 한 봉지 미리 구매했습니다. 유통기한도 8월까지라 안심입니다. 다른 라면들도 맛있지만 진한 진라면의 맛이 좋습니다..,평점5,200226,SSG닷컴,4.0
오뚜기 진라면,와.. 잘 왔고 유통기한도 넉넉하길래 1개 진짬뽕 대신 진진짜장? 그거 잘못왔는데도 5점 드릴려고 했는데 마지막 해물라면에서 별 다 깠네요.. 무슨 유통기한 1개월도 안남은걸 보내시나요.. 혹시나 제가 유통기한 임박제품 샀나 싶어서 가서 살펴봤는데도 아니네요.,평점1,201015,수리상점,3.6666666666666665
오뚜기 진라면,"진라면 매운맛 샀습니다.
진라면이 맛있어 진건 다 아시죠?
순한맛은 먹어보지 않았지만 매우맛은 확실히
예전보다 맛있어 진거 같아요
라면을 좋아하는 저는 이렇게 40봉을 샀답니다.
라면은 유통기한도 중요한데요
넉넉한걸 보내 주셨네요
잘 샀습니다 .",평점5,220406,옥션,4.333333333333333
오뚜기 진라면,"주문후 하루 딱 지나서 출고되니 주문시 참고바랍니다.현재 4월초이므로 유통기간 올해 9/13 까지라고 된것으로 왔지만.. 그전에 드시면 그런게 문제없을것으로 보입니다.단, ,배송에 문제없으면 출고 담날에 도착함..파손및 없이 잘 받으니 좋네요.면발 때리치고 있다니..그나마 매운맛 아닐까요~? ㅋㅋ더 매운것도 있지만..그래도 먹을때 땀이..;;",평점3,220406,11번가,4.0
오뚜기 진라면,우리집은 가족은 모두 진라면 매운맛 매니아예요 예전에는 타사 매운라면만 먹었는데~~ 진라면을 한번 맛보고 나서는 진라면만 먹어요 면발도 쫄깃하고 국물맛도 좋아요 가끔 집에서 라볶이할때도 양념에 진라면 스프 약간만 넣어주면 맛보장입니다 닭볶음탕에도 마법의 스프 조금만 넣어주면 맛보장입니다~~,평점5,220810,SSG닷컴,0.0
오뚜기 진라면,네이버장보기 항상 이용하고 있는데 지정된 시간보다 항상 빨리해주셔서 좋은점도 있는데 냉동제품이나 유제품을 주문했을때는 신경이 쓰이더라구요. 예정시간보다 다음타임으로 선택하는게 좋을것 같아요..^^ 배송은 항상 깔끔하게 해주셔서 좋아요!,평점5,220614,이마트몰,5.0
오뚜기 진라면,제품의 질과 맛도 중요하지만 더 중요한 것은 기업윤리라고 보는 사람입니다...고로 오뚜기 유한 GS 등등... 이런 기업들은 기업윤리가 최상급이라 주로 구매대상이죠...삼성 농심 롯데 등 이런 기업들은 뉴라이트 자금줄이라 절대로 구매하지 않습니다... 수구에 친일에 앞장서는 기업들이죠...,평점5,210501,G마켓,4.333333333333333
오뚜기 진라면,"첫 배송에 실수로 일반 진라면이 왔었습니다. 일이 바빠 도착한걸 이틀정도 확인도 못하고 있다 보니 일반 진라면이길래 교환을 신청했더니, 퇴근시간이심에도 불구하고 친절히 바로 회수 및 교환처리를 해주셨습니다. 상품은 어디서 사도 거기서 거기였겠지만, 서비스가 너무나도 흡족했습니다. 꼭 번창하시길!",평점5,201208,커피모카,2.5
오뚜기 진라면,"정확한 시간내에 잘배송 해주셨어요.
병제품은 하나하나 스치로폼으로 따로싸서 넣어주셨구요.
무거운게많아 고생하셨을것같아 죄송하네요~
비닐봉투라 더 배달하시기 힘드셨을텐데...
평소 잘쓰는 제품을 주문했는데 감사합니다.
수고하시고 좋은주말되세요 ~",평점5,211211,SSG닷컴,4.333333333333333
오뚜기 진라면,예정시간보다 빠르게 배송해주셨네요그런데 마스크 미착용은 아니지 않나요 기사님?비대면 배송도 아닌데...바쁘신건 알겠지만 요즘같은때에는 서로 조심하는것이 좋겠지 싶어요덥다고 귀찮다고 또는 깜빡했다는 핑계는이 더운날 방호복입고 고생하는 의료진님들께정말 실례가 되는거겠죠?,평점5,200706,11번가,0.0
오뚜기 진라면,물건도 한 번 더 박스에 담아 보내주시네요. 첨엔 과일 상자 감 박스가 와서 깜짝 놀랐어요.알고보니 그 박스 안에 박스가 들어 있었네요.배송도 전날 주문했는데 다음날 바로 오네요.요즘 CJ는 세월아 네월아 인데 롯데택배는 빨리 오네요. 다른 곳에서도 주문했는데 롯데택배라 다음날 왔거든요. 상품이야 오뚜기 진라면이니까 대신 덕용(벌크)라 스프양을 어떻게 맞추어야 할지 고민은 되네요.주문시 참고하세요.,평점5,201113,인터파크,1.0
오뚜기 진라면,신라면 맛 변하고 오랜만에 다시 먹는데 면이 신라면보다 쫄깃하고 좋아요. 진라면 강추강추. 그리고 상자에 샴푸가 묻어왔더라고요. 저는 그나마 샴푸향 나는 라면을 먹게 되었지만 터진 샴푸를 받으셨을 분께는 조의를 표합니다.,평점5,210105,낙타마트,0.0
오뚜기 진라면,주문후 이틀이 지나서 출고되고 택배사 물량때문지 몰르지만 하루후 소요되고 다음날 도착했어요.. 내년 중순까지 이지만 그전에 없어질것 같네요..ㅋㅋ 연말및코로나 때문에 흐름이 좋지 않지만.. 많은 차이 아니지만 두고서 사니 좋네요. 다른 포장지없이 박스 위에 송장붙히고 끝.. 비닐이라고 해주시면 좋겠네요..협력업체에 주문서 보내고 확인후 ~~보내지네요..ㅎㅎ,평점4,201219,11번가,4.0
오뚜기 진라면,..배달은 해주셨으면 문자나 카톡을 주셔야되는거 아닌가요?? 이런 여름에 다 상하면 어떡게 하실려고... 그리고 개인장바구니 선택칸음 왜 있는거죠?? 그냥 비닐채로 넣어주실꺼면..?? 당일배송이라서 그런가.... 저번에는 배송했다고 문자나 카톡을 주셨던거 같은데.. 오늘은 좀 실망이네요. 그리고 개인장바구니 선택창은 지우세요..,평점2,220627,롯데마트,1.0
오뚜기 진라면,"고객님의 리뷰가 다른 고객들에게 도움이 될 수 있어요!
이제 가격이 올라버렸어요.
안성탕면의 대안이었는데 다시 안성탕면으로 돌아가야 될꺼 같아요~
농심이 가격 올리면 다시 오뚜기로 돌아올께요~
그동안 맛나게 잘 먹었는데 아쉬워요",평점5,210817,SSG닷컴,4.0
오뚜기 진라면,좋은 제품을 합리적인 가격에 구매하게 되어 좋습니다. 이 제품을 사용하고 나니 추후에도 재구매 하고 싶어요. 쓱닷컴에서 할인 등 프로모션이 진행되어서 좋고 앞으로도 다양한 상품들 모두 구매하고 싶네요. 배송도 설정된 시간에 빨리 되어서 매우 만족하며 사용하고 있습니다.,평점5,210206,SSG닷컴,4.666666666666667
오뚜기 진라면,"라면의 기본중 기본이 진라면 매운맛이죠!
맵고 자극적인 라면이 땡길때가 있으면서도 가끔은 이런 라면의 정석같은 무난하게 맛있는 맛 진라면이 끌릴때가있어 항상 구비해놓습니다! 가격도 저렴해서 부담없이 자주 먹는거같아요",평점5,210130,SSG닷컴,3.0
오뚜기 진라면,"라면은 진라면~ 우리집은 진라면만 먹어요
박스로 사먹는 편인데 아들이 박스로 놔두니 끓여먹고 뿌셔먹고해서 그냥 열개씩만 사놓고 끓여주려구요
솔직히 뿌셔먹긴 면이 바삭하지않네요 그래도 아들은 먹지만...적당히 얼큰하고 진해서 이제 다른라면은 안 먹게 되네요",평점5,191231,SSG닷컴,0.0
오뚜기 진라면,"요즘 코로나로 집에만 ?다보니
아이 간식 제 간식 해서 먹느라 식비가 엄청 드네요
거기에 자꾸 배달 음식 시키니 건강도 안좋아지는것 같아서 집에서 반찬좀 할라고 이것저것 샀어요
슥배송 역시 좋아요 쫌만 저렴하거나 세일을 많이 했음 좋겠어요",평점5,201231,SSG닷컴,0.0
오뚜기 진라면,이거 아주 저렴하게 스마일배송으로 구매 참 잘했습니다. 집에 진러면이 몇개 남지않으면 불안증세가 도져서 ㅎㅎ 사실 러면 그리 좋아해서 많이 먹는편은 아니지만 그래도 네식구니까 저렴할때 쟁입니다. 특히 진라면은. ... 그래서 항상 라면 부자예요,평점5,210605,G마켓,3.0
오뚜기 진라면,"매운맛 40개, 순한맛 40개를 시켰는데 큰박스 하나로 먼저 도착해서 다 온줄 알았으나 1봉(5개)이 빠져 와서 잘못 배송한 건가 하고 토요일에 문의게시판에 글 올리고 월요일에 전화해보고 우여곡절이 있었네요. 큰박스에 자리가 있었음에도 불구하고 따로 보낸 게 꽤 의아했습니다.",평점4,191209,G마켓,1.0
오뚜기 진라면,"컵라면과 같이 주문 했더니,2번 나눠서 보내주셨습니다.경기 판교지역지난달 일요일 주문했는데,월요일에 10개 수요일에 30개 이렇게 나누어서 배송되었습니다.다소 아쉽게 먼저 보내주신10개의 라면은 유통기한이 10월로 짧지만,저렴한 가격에 잘 구매했습니다.",평점5,200903,G마켓,4.0
오뚜기 진라면,택배 아저씨께서 아래집에 두고 가셨네요. 상자는 찢어져 벌어져 있고 아랫집 앞에 던져 두고 가셨어요. 기분은 별로지만 요즘처럼 물가가 오르고 있는 지금 저렴하게 구입하게 되어 감사합니다. 유통기한은 6개월이라고 박스에 적혀 있습니다.,평점4,220520,G마켓,2.0
오뚜기 진라면,"늘 사먹는 진라면 매운맛
순한맛은 진짜 하나도 안매워서 라면같지가 않아요ㅎ
라면은 매워야죠ㅎ
국물이 깔끔한 편이라 좋아요
면도 꼬들꼬들 쫄깃하고
다른 회사 면은 ?을 때 쫄깃함 없이 잘 잘리는 느낌인데",평점5,200917,SSG닷컴,4.5
오뚜기 진라면,마트배송하고 집에서 편하게 받으니 너무 좋네요마침 라면이 다 떨어져서 급하게 주문했어요~~진라면 매운맛을 사랑하는 신랑을 위해 주문했습니다유통기한도 넉넉하고파손없이 잘 도착했습니다인터넷보다는저렴하지 않지만무료배송 금액 때문에 구입한거도 있네요~~~~맛있게 잘 먹겠습니다!!!!!!번창하세요^^배송해주신 기사님께 감사드립니다~~~,평점5,201130,11번가,4.222222222222222
오뚜기 진라면,역시 갓뚜기~마트보다 훨씬 저렴하게 구매했어요.집에 박스째사놓고 쟁여놓고 주말 낮엔 라면주고 있어요ㅋㅋ8살 남자아이가 맵다고 하면서도 물 마시며 라면 한개를 다먹네요^^; 중학생되면 3개씩은 먹을거같아요ㅎㄷㄷ암튼 그만큼 맛있어요!!^^,평점5,210218,11번가,0.0
오뚜기 진라면,홈플러스는 정말 누가 주문배송 관리하는건지일정금액 구매해서 쿠폰 할인 받으려고 금액 마춰서 주문하는건데 품절로 취소되서 그 금액에 미달되면 쿠폰금액 빼고 환불해주는게 누구 머리에서 나오는 방식인지 품절 상품은 홈플러스 책임으로 취소된걸 왜 쿠폰 금액을 빼고 환불하는거죠?매번 짜증스럽네요.품절 취소 상품 홈플 책임 때문에 10원만 부족해도 3천원을 차감하고 환불하는건 부당하다고봅니다.최초주문금액은 쿠폰 사용금액을 충족했는데 말이죠,평점1,200929,11번가,4.0
오뚜기 진라면,"쓱에서 시켰더니 이마트몰에서 배달됐는데
이곳의 특징~ 신기하게 비닐봉지에만 담아서 배송한다는거
그래도 라면인데 부셔지면 어쩌려구ㅡ.ㅡ;;
근데 신기하게 바로 마트서 집어온것처럼 깨끗하더라는
비닐봉지 배송이 맘에 안들지만 깨끗히 배송왔기에 인정
근데 지난번 칫솔 치간칫솔 페브리즈도 비닐에 넣어져 배송왔음
이마트배송의 특징인가봄ㅋ
깨지지않을 물건은 괜찮은데 라면은 여기서 다시안시킬예정ㅋ
여튼 잘 받았어요",평점5,191219,SSG닷컴,4.0
오뚜기 진라면,"배송빠르고, 가장 저렴합니다. 단, 유통기한이 임박하다는거 참고 하시기 바랍니다. 라면이 뭐 유통기간 임박하다는 거 알고 사는 거와 모르고 사는 거는 다릅니다. 저는 몰랐습니다. 싼게 싼 이유가 있네요. 반품하기 귀찮아서 그냥 먹으려구요. 잘 먹겠습니다.",평점5,210712,기스트코몰,4.0
오뚜기 진라면,방금 도착요 라면 좋아하는 제게 넘 기대되는 1박스 라면 이네요 유통기한은 짧지만 워낙 좋아해서 금방 사라질듯 ㅋㅋㅋ 착한가격과 빠른배송으로 만족된 상품 받앗습니다 진라면 얼큰 쫄깃 한거 다들 아시죠 ~~맛도 굿 굿굿 1봉 하러 고고 ~~,평점5,220531,11번가,4.75
오뚜기 진라면,"진라면은 저희집에선 절대 떨어지면 안돼요 ㅎㅎㅎ
집앞 마트는 할인을 했다 안했다.. 매번 가격이 바뀌는바람에 얼마전에 그전보다 돈을 더주고 샀거든요 ㅠㅠ
롯데마트는 제가 살때마다 항상 다다익선 할인하고 있어서 더 저렴하게 그리고 매번 같은 가격으로 살수있어서 좋네요",평점5,210124,롯데마트,4.0
